allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
0,0,4,0,0,0,4,12822,14,122,Darius,0,1,6779,8026,6779,23907,0,5,0,0,0,2,0,False,False,False,True,False,False,0,12144,10550,0,1,1,0,6631,3143,1057,3066,3111,3076,3340,17,2,9,4,4,1,508,788,36,4184,0,12,1,0,1,0,0,0,0,112150,15537,14939,0,0,0,653,False,TOP,31,1356,,118308,17592,0,20648,,5032,0,139,263,78,1,0,5369,2019,1524,5,5,2,0,10,0,0,7,True
0,2,14,0,0,0,0,6661,10,111,Nautilus,16,9,361,4443,361,18165,0,9,6,0,1,5,0,True,False,False,False,False,False,1,6956,6375,0,0,0,0,3117,2065,3855,2031,3067,3024,3364,22,0,1,0,0,1,291,10800,3108,4764,0,8,0,0,0,0,0,50,0,9396,1477,14236,0,0,0,220,False,UTILITY,42,1356,,26077,4585,0,19553,,0,0,35,344,159,0,0,5879,0,553,0,2,2,0,17,7,0,14,True
0,0,15,0,0,0,0,12799,14,4,TwistedFate,2,4,3179,3179,3179,9030,0,3,2,0,0,10,2,True,False,False,False,False,False,1,12554,10900,1,0,1,0,6656,3094,3191,3158,3100,1056,3364,18,1,6,189,5,1,912,100313,19381,7948,0,4,0,0,0,0,0,10,0,13354,946,7982,0,0,0,214,False,MIDDLE,48,1356,,120003,21203,0,16566,,1565,0,182,176,48,1,0,6335,875,635,1,1,2,0,11,2,1,6,True
4,1,9,0,0,0,8,12264,14,76,Nidalee,2,5,671,37827,671,15383,0,4,4,5,2,6,0,False,True,False,False,False,False,12,15210,10135,0,0,1,0,4636,4645,3020,0,3041,1052,3364,21,4,25,0,8,2,355,110111,31879,7678,0,79,0,0,0,0,0,35,0,11752,1858,21337,0,0,0,223,False,JUNGLE,11,1356,,155475,34830,0,29874,,19332,3247,39,117,83,5,0,33611,1091,858,0,0,2,0,21,4,5,4,True
2,1,8,0,0,0,0,10874,13,222,Jinx,24,3,8268,14575,8268,7473,0,3,1,2,0,0,1,True,False,False,False,False,False,0,11639,10860,0,1,2,0,1055,6672,2031,3006,3094,6676,3363,24,2,10,459,7,2,592,2629,851,4570,0,40,0,0,0,0,0,18,0,133379,14158,9562,0,0,0,39,False,BOTTOM,16,1356,,145640,16516,0,14204,,4928,492,134,143,33,3,0,9631,1506,71,3,3,2,0,17,2,3,8,True
0,0,3,0,0,0,4,10350,13,82,Mordekaiser,0,8,4338,4338,4338,19205,0,4,0,0,0,2,0,False,False,False,False,False,True,0,8002,6625,0,0,0,0,2055,1056,3105,3047,3116,3067,3340,19,1,6,0,4,1,295,63111,9001,1256,0,4,0,0,0,0,0,1,0,11758,2421,15878,0,0,0,276,False,TOP,5,1091,,82845,11423,0,17135,,4838,0,96,137,57,1,0,7975,0,0,1,2,1,0,8,1,0,6,True
1,3,5,0,0,0,5,7542,11,104,Graves,1,4,73,9605,73,8869,0,0,1,1,1,0,0,False,False,False,False,False,True,0,7388,5500,0,0,0,0,2055,0,3047,1036,6673,0,3364,17,1,5,215,5,2,0,721,183,2687,0,99,0,0,0,0,0,13,0,88533,7083,9226,0,0,0,296,False,JUNGLE,8,1091,,109496,7652,0,12004,,7682,0,6,309,0,1,0,20241,386,90,1,1,1,0,11,2,2,2,True
0,0,4,0,0,0,3,10006,13,45,Veigar,1,2,5394,5394,5394,5723,0,3,0,0,0,6,0,False,False,False,False,False,True,0,8680,5600,0,0,1,0,2031,3070,6657,1056,3067,3158,3340,11,2,5,0,3,1,510,77380,9680,4367,0,0,0,0,0,0,0,1,0,6525,803,7279,0,0,0,340,False,MIDDLE,9,1091,,83905,10484,0,11706,,1405,0,146,50,92,1,0,0,0,60,2,3,1,0,4,0,0,4,True
0,0,10,0,0,0,3,7871,11,202,Jhin,9,3,4424,7462,4424,4590,0,2,0,0,0,1,1,False,False,False,True,False,True,0,11443,11050,0,0,0,0,3094,6676,6671,3134,0,3009,3363,16,2,10,1024,7,1,702,4090,1293,2657,0,4,0,0,0,0,0,9,0,74541,11827,7359,0,0,0,435,False,BOTTOM,21,1091,,79063,13250,0,10017,,2296,301,129,108,63,3,0,431,129,0,1,3,1,0,9,0,0,6,True
0,0,8,0,0,0,0,6336,10,555,Pyke,0,2,4223,4666,4223,6610,0,3,0,0,0,0,0,False,False,False,False,False,True,0,7288,7050,0,1,1,0,3855,6693,3142,2031,0,1001,3364,17,2,6,0,3,1,532,0,0,1737,0,0,0,0,0,0,0,7,0,16645,4007,9329,0,0,0,165,False,UTILITY,6,1091,,22845,4877,0,11177,,2192,0,24,38,43,1,0,6199,869,110,1,2,1,0,8,0,0,5,True
0,1,1,0,0,0,0,7394,11,429,Kalista,0,2,3717,3717,3717,10520,0,9,0,0,0,0,0,False,True,False,False,False,True,1,7207,6890,0,0,0,1,3051,0,3006,6673,0,1033,3364,15,0,3,273,0,1,213,0,0,8821,0,0,0,0,0,0,0,0,0,68187,12656,7156,0,0,0,40,False,TOP,6,1091,,74697,12656,0,16507,,2372,0,104,111,205,1,0,6510,0,529,1,1,6,0,2,0,0,1,False
0,0,1,0,0,0,0,7234,10,56,Nocturne,1,1,0,9110,0,11046,0,6,0,0,0,4,0,False,False,False,False,False,True,0,6749,6500,0,0,0,1,1103,6631,2031,3047,3133,1036,3364,14,1,5,0,2,1,350,2614,637,5060,0,92,0,0,0,0,0,9,0,77826,6940,13783,0,0,0,387,False,JUNGLE,83,1091,,100869,7728,0,19254,,7938,0,9,303,120,1,0,20428,150,410,0,0,6,0,9,0,1,1,False
0,2,3,0,0,0,1,8256,11,136,AurelionSol,0,7,283,578,283,4683,0,5,1,0,0,5,0,False,False,False,False,False,True,0,5387,4275,2,0,0,1,1056,6653,2422,3070,0,0,3363,17,0,1,0,0,1,383,46558,7090,6636,0,0,0,0,0,0,0,12,0,4857,50,4189,0,0,0,524,False,MIDDLE,3,1091,,55367,7140,0,10826,,0,0,105,46,121,0,0,3950,0,0,0,0,6,0,10,1,0,5,False
0,0,1,0,0,0,0,5626,9,81,Ezreal,0,4,0,0,0,4170,0,7,0,0,0,4,0,False,False,False,False,False,True,0,5599,4800,0,0,0,1,2010,1036,3508,3158,3070,1055,3340,14,0,2,268,0,1,401,5211,2342,1326,0,0,0,0,0,0,0,0,0,26461,5719,9051,0,0,0,201,False,BOTTOM,0,1091,,31672,8062,0,10795,,674,0,61,0,144,1,0,0,0,417,0,0,6,0,3,0,0,2,False
0,0,0,0,0,0,0,2506,6,99,Lux,1,2,0,0,0,1632,0,5,0,0,0,1,0,False,False,False,False,False,True,0,3461,2100,0,0,0,1,3850,3802,1001,0,0,0,3340,8,0,0,0,0,0,137,7483,1377,0,0,0,0,0,0,0,0,1,0,3262,1325,4268,0,0,0,81,False,UTILITY,6,1091,,10856,2812,49,4296,,0,0,21,81,54,0,0,110,110,28,0,0,6,0,6,0,0,4,False
0,2,4,0,0,0,7,21308,18,41,Gangplank,7,4,2530,43238,2530,18000,0,4,3,2,2,1,1,False,False,False,False,False,False,0,21333,20275,2,0,0,0,3031,3036,6693,6676,3508,3026,3363,24,4,14,1926,7,2,1020,3432,3222,9023,0,40,0,0,0,0,0,3,0,321445,29536,15607,1,0,0,501,False,TOP,13,2286,,356364,41694,0,26946,,7780,0,239,298,176,1,0,31485,8935,2315,2,4,5,0,40,3,1,14,True
1,1,12,1,1,0,0,17865,17,33,Rammus,6,1,1464,30848,1464,99120,0,5,0,0,0,25,0,False,False,False,False,False,False,1,14844,14100,1,0,2,0,4401,3075,3047,6665,3110,6660,3364,25,1,6,0,5,1,954,121285,20096,11870,0,126,0,0,0,0,0,12,0,31653,2117,15465,1,0,0,299,False,JUNGLE,48,2286,,203673,22683,0,34425,,13740,320,52,629,185,5,0,50735,468,7089,1,1,5,0,18,0,7,1,True
0,0,11,2,0,0,0,18416,18,238,Zed,13,4,1638,1885,1638,18687,0,12,3,0,0,0,0,False,False,False,False,False,False,9,14633,18485,0,0,0,0,3074,6694,6693,3111,3134,3133,3363,35,1,6,0,2,1,341,16178,1778,11230,0,33,1,0,1,0,0,10,0,169377,24437,17494,0,0,0,426,False,MIDDLE,8,2286,,187564,28223,0,31361,,4549,0,190,146,416,1,0,2008,2008,2637,0,1,5,0,41,4,2,15,True
0,5,11,0,0,0,1,17511,17,21,MissFortune,6,4,10969,12322,10969,18346,0,12,0,0,0,0,2,False,False,False,False,False,False,5,17749,16050,0,2,2,0,3042,6692,6676,3158,3036,3508,3363,33,2,13,885,3,1,365,6915,2582,9244,0,14,0,0,0,0,0,2,0,136351,23392,17930,0,0,0,135,False,BOTTOM,17,2286,,150172,28726,0,29255,,949,0,165,283,444,1,0,6906,2751,2080,4,6,5,0,12,0,4,7,True
6,9,14,0,0,0,1,16730,17,54,Malphite,38,3,2056,5689,2056,60287,0,11,1,0,0,7,0,False,False,False,False,False,False,10,13004,10425,2,0,1,0,6662,3860,3075,3111,3065,0,3364,23,1,6,0,3,1,346,31171,10532,15538,0,12,0,0,0,0,0,7,0,61239,9996,13187,0,0,0,438,False,UTILITY,41,2286,,99594,21884,0,35468,,2629,324,89,1533,314,5,0,7184,1354,6742,1,4,5,0,92,1,12,37,True
0,4,9,0,0,0,0,20778,18,164,Camille,3,4,6354,20288,6354,51883,0,8,1,1,0,31,0,False,False,False,False,False,False,0,15582,15500,0,0,0,2,6333,6632,3161,3074,0,3047,3340,23,2,10,0,4,2,575,1883,1883,5412,0,8,0,1,0,0,0,40,0,144144,17859,26455,0,0,0,506,False,TOP,26,2286,,180159,28499,0,40279,,8344,0,204,215,327,1,0,34131,8755,8411,2,2,9,0,23,2,3,9,False
1,10,9,0,1,0,0,17132,17,24,Jax,16,5,1192,25464,1192,43589,0,8,4,2,2,4,5,True,False,False,False,False,False,0,15819,16215,0,0,0,2,3157,3071,3158,6632,3074,3051,3364,25,3,12,0,4,2,467,53915,9667,16248,0,149,0,1,0,0,0,31,0,156292,15673,30696,1,0,0,296,False,JUNGLE,37,2286,,246318,27545,0,49360,,17660,0,48,255,295,1,0,36111,2204,2415,1,1,9,0,39,4,11,6,False
2,1,12,0,0,0,0,17310,17,103,Ahri,6,2,2711,3438,2711,17306,0,7,0,0,0,9,2,False,True,False,False,False,False,0,13223,13560,0,0,0,2,3102,6656,3165,3158,4645,0,3340,23,2,7,0,3,1,659,81184,17454,7435,0,12,0,1,0,0,0,1,0,16059,2539,24037,0,0,0,340,False,MIDDLE,41,2286,,140176,29770,0,34252,,5956,0,174,132,236,1,0,42932,9776,2780,1,2,9,0,38,0,8,13,False
0,13,11,1,0,0,0,17484,17,110,Varus,11,5,282,13171,282,11795,0,9,2,1,1,24,2,True,False,False,False,False,False,0,15478,15360,0,0,0,2,1038,3142,3042,6694,3009,6691,3363,31,2,10,0,5,2,558,19244,5141,6246,0,34,0,1,0,0,0,28,0,202664,20149,18666,0,0,0,239,False,BOTTOM,25,2286,,222038,25419,0,25633,,4450,860,211,501,233,5,0,128,128,719,0,0,9,0,43,2,4,16,False
1,3,22,0,0,0,0,12799,14,99,Lux,0,4,381,4276,381,14581,0,13,2,0,0,0,0,True,False,False,False,False,False,13,11553,11060,0,0,0,2,3157,3853,3165,6655,3020,0,3364,23,1,5,0,2,1,453,61648,20933,6358,0,0,0,1,0,0,0,24,0,3683,1407,18205,0,0,0,394,False,UTILITY,59,2286,,65331,22340,2642,26245,,641,0,55,248,397,1,0,0,0,1681,0,1,9,0,84,2,5,36,False
9,17,8,1,0,0,1,18004,17,41,Gangplank,29,3,4301,10822,4301,23644,0,13,2,3,0,45,7,False,False,True,False,False,False,1,18538,17150,2,0,1,1,6676,6693,3158,3508,6675,3036,3363,26,3,14,1583,3,3,285,9305,5239,7512,0,33,0,0,0,0,0,38,0,220866,27708,23967,2,0,0,503,False,TOP,13,2073,,249092,43548,0,36434,,5984,0,146,246,478,1,1,18920,10600,4954,1,2,7,0,43,2,1,15,True
2,1,12,1,1,0,2,21107,18,64,LeeSin,3,8,1365,43913,1365,64126,0,3,5,2,3,4,1,False,False,False,True,False,False,0,18140,14725,0,0,0,1,3071,2055,3047,3156,6333,6630,3340,23,4,16,0,7,2,1058,59588,5044,8811,0,163,0,0,0,0,0,40,0,165453,23229,24604,2,0,0,311,False,JUNGLE,23,2073,,273462,29622,953,40163,,21660,0,42,670,138,1,0,48419,1348,6747,2,3,7,0,29,7,4,15,True
0,1,17,1,0,0,2,21738,18,39,Irelia,39,7,6052,19235,6052,54417,0,11,4,2,0,24,1,False,False,False,False,False,False,0,18134,16225,0,0,1,1,6665,3026,3111,3153,3082,3091,3363,28,4,14,0,3,3,260,42688,11831,14663,0,4,1,0,1,0,0,49,0,162852,27492,26618,1,0,0,39,False,MIDDLE,18,2073,,227123,41666,0,47267,,19301,0,239,141,391,1,1,21582,2342,5986,2,4,7,1,41,5,2,17,True
0,0,15,0,0,0,0,16483,17,222,Jinx,7,5,7548,23222,7548,13199,0,12,0,1,1,1,0,False,False,False,False,False,False,0,14170,12850,0,0,0,1,2421,6672,3036,3006,1038,3085,3340,25,2,8,632,2,2,318,715,546,9707,0,10,0,0,1,1,0,2,0,170050,23186,17462,0,0,0,299,False,BOTTOM,20,2073,,190124,25555,0,28838,,5903,872,203,59,424,3,0,19357,1822,1668,2,2,7,0,18,0,4,9,True
0,17,25,0,0,0,0,15676,16,90,Malzahar,4,4,842,4209,842,16015,0,6,1,0,0,1,0,False,False,False,False,False,False,17,10841,10575,0,1,1,1,3116,3853,3157,3158,3165,3070,3364,21,0,0,0,0,0,881,59070,17501,6774,0,0,0,0,0,0,0,3,0,4134,1327,13834,0,0,0,283,False,UTILITY,81,2073,,81352,18976,0,21680,,3536,0,53,498,214,1,0,18147,147,1072,0,1,7,0,72,1,4,32,True
0,0,7,0,0,0,0,17155,17,875,Sett,0,1,8625,10606,8625,47722,0,13,0,0,0,0,0,False,False,False,False,False,False,0,13835,13050,0,0,0,1,3053,6631,3153,1031,3047,3066,3340,23,2,6,0,2,1,327,104,104,13031,0,6,0,1,0,0,0,1,0,139871,19819,29215,0,0,0,340,False,TOP,41,2073,,160804,24474,0,45411,,6700,0,162,258,457,1,0,20828,4550,3164,3,3,9,0,14,0,1,7,False
1,11,10,0,1,0,0,19327,18,11,MasterYi,8,4,1322,23039,1322,57145,0,11,2,4,1,9,2,False,False,False,False,False,False,0,19184,17975,0,0,0,1,3053,3153,6665,3006,3091,6333,3364,26,4,16,0,4,2,270,19656,3109,8019,0,120,0,1,0,0,0,26,0,141490,17803,29318,1,0,0,296,False,JUNGLE,9,2073,,203852,31166,0,45483,,17160,0,62,178,347,1,0,42705,10253,8146,1,2,9,0,39,3,9,3,False
0,4,4,2,0,0,0,14426,15,245,Ekko,42,9,5331,22140,5331,26979,0,9,1,0,0,21,0,False,True,False,False,False,False,0,14229,13585,0,1,1,1,3020,3152,4645,3115,4630,3916,3363,29,2,11,0,6,1,1156,113726,23262,6094,0,4,0,1,0,0,0,8,0,18831,3582,29420,0,0,0,155,False,MIDDLE,22,2073,,137662,28454,0,37166,,5725,0,159,327,364,1,0,5104,1609,1651,0,2,9,0,28,1,3,13,False
7,5,14,0,0,0,0,17206,17,119,Draven,2,5,4413,8648,4413,23967,0,13,1,1,0,5,0,False,False,False,False,False,False,1,16181,14900,0,0,0,1,2421,3031,6673,3094,3006,3033,3363,27,1,8,879,2,2,399,1918,579,9007,0,0,0,1,0,0,0,2,0,160300,29883,27176,0,0,0,174,False,BOTTOM,13,2073,,167394,31318,0,38486,,8650,688,188,84,435,3,0,5175,855,2301,1,2,9,0,22,2,6,7,False
0,1,14,0,0,0,0,14808,16,25,Morgana,5,3,966,3912,966,20646,0,8,1,1,0,0,0,False,False,False,False,False,False,1,11450,10475,0,0,0,1,3853,3157,3158,3165,6653,0,3364,25,1,4,0,2,2,724,50624,18887,7331,0,4,0,1,0,0,0,5,0,6680,793,15332,0,0,0,305,False,UTILITY,91,2073,,59613,21988,2434,24187,,3826,0,43,134,243,1,0,2308,2308,1522,2,2,9,0,78,1,5,41,False
0,0,6,0,0,0,0,14372,15,36,DrMundo,0,1,5862,7399,5862,38790,0,6,0,1,0,0,0,False,False,False,True,False,False,0,12739,12500,0,1,1,0,3748,3068,3047,3084,3076,1011,3340,17,2,8,0,5,2,771,51150,15363,15762,0,6,0,0,0,0,0,1,0,86331,19039,27827,0,0,0,340,False,TOP,15,1595,,138348,35269,0,48476,,13768,0,174,182,179,1,0,866,866,4886,2,3,0,0,6,0,0,4,True
0,4,5,0,1,0,2,11316,13,11,MasterYi,7,5,1856,47905,1856,27199,0,5,4,3,1,3,2,False,False,False,False,False,False,0,12476,10700,1,1,2,0,3067,1028,3006,3091,3153,3105,3364,24,2,10,0,6,3,684,6161,2077,6387,0,112,0,0,0,0,0,27,0,111333,13853,20680,0,0,0,296,False,JUNGLE,8,1595,,166756,21908,0,27324,,11739,0,18,349,145,1,1,49261,5977,257,0,2,0,0,20,4,1,5,True
0,0,10,0,0,0,0,14542,15,45,Veigar,0,1,6279,8768,6279,10121,0,7,1,0,0,0,0,False,True,False,False,False,False,0,10598,9275,0,0,0,0,2033,3157,6655,3020,1082,3145,3340,17,1,4,0,2,1,368,134973,17004,11995,0,0,0,0,1,0,0,3,0,7937,1454,6756,0,0,0,674,False,MIDDLE,14,1595,,142911,18459,0,19106,,1311,0,183,65,222,1,0,0,0,354,3,3,0,0,16,1,3,7,True
0,1,9,0,0,0,2,11598,14,96,KogMaw,3,2,8352,17735,8352,10013,0,4,0,2,0,7,0,False,False,False,False,False,False,0,11916,9930,0,0,2,0,1055,3153,3006,6673,6677,1018,3363,19,3,9,331,4,2,661,30344,12384,4810,0,8,1,0,1,0,0,3,0,82914,14331,12507,0,0,0,317,False,BOTTOM,16,1595,,129983,28279,0,17751,,5355,788,150,241,107,2,0,16725,1564,432,3,6,0,0,15,0,3,6,True
0,0,19,0,0,0,0,10490,13,902,Milio,2,6,2388,3300,2388,7479,0,2,1,0,0,13,0,False,False,False,False,False,False,5,8086,7300,0,0,2,0,3853,2065,3158,3504,2055,3114,3364,18,0,0,0,0,0,978,9322,2697,6960,0,0,0,0,1,0,0,7,0,3001,841,5318,0,0,0,580,False,UTILITY,19,1595,,14936,4386,5900,12279,,7891,5010,6,140,51,5,0,2612,847,0,1,6,0,0,39,2,2,14,True
0,6,5,0,0,0,0,12278,14,24,Jax,4,6,2214,4829,2214,22244,0,8,0,0,0,4,0,False,False,False,False,False,False,0,8179,8300,1,0,0,4,3076,3067,3153,3105,1028,3111,3340,27,0,1,0,0,1,418,36891,7110,7942,0,0,0,1,0,0,0,0,0,55700,8680,12794,0,0,0,151,False,TOP,14,1595,,95373,16686,0,21792,,3274,0,141,82,234,1,0,2781,896,1054,0,0,11,0,8,0,0,5,False
0,2,5,0,0,0,0,12991,14,64,LeeSin,5,3,0,19269,0,42252,0,5,1,1,2,8,0,False,False,False,False,False,False,13,12854,12450,0,0,0,4,3071,6692,3156,3123,3047,3133,3340,18,3,10,0,4,2,652,47412,3308,8421,0,116,0,1,0,0,0,22,0,122239,18861,17669,2,0,0,155,False,JUNGLE,17,1595,,201153,23194,2036,28842,,11971,0,75,537,133,1,0,31500,1024,2751,0,0,11,0,20,2,2,8,False
0,0,3,0,0,0,0,13207,15,517,Sylas,4,2,824,2538,824,24699,0,9,2,1,0,9,2,False,False,False,False,False,False,1,9358,9300,0,0,0,4,6657,3113,2424,3020,4645,3108,3340,16,1,5,0,3,2,370,99361,14835,15982,0,4,0,1,0,0,0,4,0,8383,207,21266,0,0,0,318,False,MIDDLE,14,1595,,117491,15786,0,38630,,8240,0,145,333,220,1,0,9747,744,1380,0,0,11,0,19,2,0,9,False
0,0,6,0,0,0,1,10219,13,81,Ezreal,2,1,0,8224,0,12019,0,6,0,1,0,8,8,False,False,False,False,False,False,4,9130,8033,0,0,0,4,1042,3042,3158,1036,3078,0,3363,17,1,5,0,2,2,477,21737,7545,9166,1,0,0,1,0,0,0,9,0,73462,16536,13389,0,0,0,753,False,BOTTOM,0,1595,,98910,24081,0,23873,,4830,722,126,0,160,2,0,3710,0,1317,0,0,11,0,11,0,0,6,False
0,5,8,1,0,0,0,9582,12,154,Zac,7,6,0,1312,0,28338,0,3,3,0,0,7,0,False,False,False,False,False,False,0,7116,6925,0,0,0,4,3857,6667,3211,3067,3111,0,3364,23,1,2,0,2,1,926,32238,10635,9887,0,0,0,1,0,0,0,24,0,7318,1197,13690,1,0,0,54,False,UTILITY,56,1595,,44691,11832,0,26063,,14686,2221,39,248,48,5,0,5134,0,2485,0,0,11,0,33,4,3,13,False
0,1,3,1,0,0,0,15644,16,75,Nasus,6,4,3074,11141,3074,30354,0,9,1,0,0,16,0,False,False,False,False,False,False,0,13212,11375,1,0,0,2,3508,6693,3110,3076,3158,0,3364,32,2,5,1224,2,1,501,51505,5830,10252,0,12,0,1,0,0,0,2,0,135023,6491,17954,0,0,0,597,False,TOP,13,1989,,193070,12511,0,31941,,7400,0,208,472,330,1,0,6541,189,3734,1,1,9,0,20,1,1,6,False
0,0,8,0,0,0,0,14241,15,102,Shyvana,16,2,1028,16037,1028,29749,0,12,1,2,2,7,0,False,False,False,False,False,False,0,14258,13175,1,0,0,2,3165,4636,3135,1058,3020,1058,3364,20,3,11,0,3,2,384,130751,28380,17248,0,115,0,1,0,0,0,0,0,38304,2057,22794,0,0,0,123,False,JUNGLE,9,1989,,197797,32944,0,44755,,9737,0,65,150,417,1,0,28741,2506,4711,0,0,9,0,27,1,7,1,False
0,3,8,1,0,0,0,16572,17,157,Yasuo,1,2,977,6334,977,33372,0,11,1,0,0,3,0,False,False,False,False,False,False,0,13765,13080,1,0,0,2,1037,6673,3046,3006,3031,1031,3340,22,2,6,655,2,1,241,10104,1319,14347,0,6,0,1,0,0,0,15,0,166059,14873,14196,0,0,0,65,False,MIDDLE,24,1989,,188326,16924,0,31812,,6156,0,203,190,325,1,0,12162,731,3269,0,0,9,0,19,1,0,12,False
0,3,5,0,0,0,0,13541,15,236,Lucian,3,4,4870,8558,4870,12547,0,11,2,1,0,5,0,False,False,False,False,False,False,0,15242,15050,0,0,0,2,6671,3094,6676,6675,1038,3047,3363,28,1,10,488,4,2,690,8400,2456,9411,0,8,0,1,0,0,0,29,0,129283,19351,12218,0,0,0,323,False,BOTTOM,2,1989,,139605,23729,0,24240,,1669,0,178,15,369,1,0,1921,1921,2610,3,3,9,0,31,3,1,14,False
0,2,13,0,0,0,0,12520,14,412,Thresh,6,12,978,1875,978,26412,0,11,8,0,0,4,0,False,False,False,False,False,False,17,8198,6675,1,0,0,2,3857,0,3190,1011,3076,3047,3364,26,0,0,2,0,0,365,22611,6586,8709,0,0,0,1,0,0,0,13,0,7760,863,14033,0,0,0,344,False,UTILITY,36,1989,,36918,8580,2965,26370,,1312,496,48,119,259,5,0,6546,1129,3627,0,1,9,0,86,9,13,42,False
1,1,2,0,1,0,0,22477,18,24,Jax,1,2,9956,30869,9956,43437,0,5,0,1,0,1,0,False,True,False,True,False,False,0,20186,19570,0,0,0,0,3074,3153,6632,3111,3161,6333,3340,21,3,19,0,7,3,700,58950,11426,11308,0,56,0,0,0,0,0,2,0,205577,22570,22868,0,0,0,340,False,TOP,36,1989,,272458,34905,0,37747,,15318,0,241,241,151,1,1,7930,908,3570,5,5,4,0,18,0,0,11,True
0,1,11,0,1,0,3,18735,18,11,MasterYi,2,3,1801,42056,1801,26417,0,8,2,4,2,4,0,False,False,False,False,False,False,0,16507,13600,0,0,1,0,3091,3153,6672,3006,1031,3133,3364,26,5,16,1425,5,3,335,19175,2977,9136,0,148,1,0,1,0,0,17,0,166782,18682,25276,0,0,0,296,False,JUNGLE,12,1989,,251498,36045,0,35870,,13942,0,32,289,269,1,1,65540,14385,1457,0,2,4,0,20,2,2,3,True
0,0,16,0,0,0,0,18118,17,85,Kennen,4,3,3308,7430,3308,16769,0,10,2,1,0,7,1,False,False,False,False,False,False,0,13691,11535,0,0,1,0,3152,3157,0,3158,1052,3089,3340,23,3,10,0,3,2,265,104515,30108,11169,0,0,0,0,0,0,0,13,0,19584,2201,14140,0,0,0,314,False,MIDDLE,34,1989,,124980,33190,0,26595,,2440,0,149,58,335,1,0,880,880,1285,3,3,4,0,28,2,3,14,True
1,3,16,1,0,0,0,17056,17,145,Kaisa,8,6,3195,16136,3195,14843,0,7,0,0,0,5,2,False,False,False,False,False,False,0,13942,12075,0,0,2,0,3036,6672,1018,3006,3046,1053,3363,32,0,3,453,0,1,719,22196,3505,10298,0,24,0,0,1,0,0,5,0,160627,7451,14984,1,0,0,315,False,BOTTOM,1,1989,,196968,11884,0,26086,,6624,713,211,56,233,4,0,14145,927,803,0,2,4,0,35,1,5,10,True
1,7,16,0,0,0,0,14556,15,35,Shaco,16,4,1134,14636,1134,9343,0,2,2,0,1,18,2,False,False,False,False,False,False,0,12767,12500,0,2,2,0,6694,3026,3853,6691,3155,3006,3364,23,1,6,0,5,1,991,25384,9180,7357,0,16,0,0,1,0,0,6,0,34053,6248,9243,0,0,0,124,False,UTILITY,37,1989,,60685,16280,0,17126,,3933,0,39,409,63,1,0,1248,852,524,0,1,4,0,72,2,11,30,True
5,2,10,0,0,0,0,15385,16,31,Chogath,34,3,2832,2832,2832,48712,0,6,0,0,0,21,0,False,False,False,False,False,False,0,10579,9850,0,0,0,1,2033,3076,3068,3084,1011,3047,3340,20,0,2,4,0,1,951,84711,14841,9092,0,0,0,1,0,0,0,14,0,22745,4477,35668,0,0,0,47,False,TOP,102,1927,,135189,21705,0,48319,,5392,0,173,903,195,1,0,27732,2386,3558,0,1,9,0,20,2,2,10,False
0,0,6,0,0,0,0,13016,14,76,Nidalee,2,4,0,10453,0,18455,0,10,2,1,0,2,0,False,False,False,False,False,False,0,11090,10638,0,0,0,1,4630,3020,4645,1082,3078,1026,3364,17,1,6,0,4,2,505,118257,15595,8378,0,91,0,1,0,0,0,11,0,19471,1707,26361,0,0,0,296,False,JUNGLE,6,1927,,165643,18263,0,37985,,13037,304,55,113,314,3,0,27914,960,3245,0,0,9,0,15,3,2,4,False
